vaka	vakava	J	J	va	suffix
suunnitella	suunnitelma	V	N	ma	suffix
usko	uskomus	N	N	mus	suffix
Aasia	aasialainen	N	J	lainen	suffix
laulaa	laulaja	V	N	ja	suffix
usko	uskollinen	N	J	llinen	suffix
uskoa	uskomaton	N	J	maton	suffix
asua	asumaton	V	J	maton	suffix
imuri	imuroida	N	V	oida	suffix
mahdollinen	mahdollisuus	J	N	uus	suffix
mahto	mahdoton	N	J	ton	suffix
korva	korvata	N	V	ta	suffix
kuolematon	kuolemattomuus	J	N	uus	suffix
lähteä	lähde	V	N	e	suffix
onni	onnekas	N	J	kas	suffix
sota	soturi	N	N	uri	suffix
sulaa	sulautua	J	V	utua	suffix
kastaa	kaste	V	N	e	suffix
lestä	lese	V	N	e	suffix
tulehtua	tulehdus	V	N	us	suffix
vittuilla	vittuilija	V	N	ja	suffix
asua	asunto	N	N	nto	suffix
kokea	koe	N	N	e	suffix
sisar	sisarus	N	N	us	suffix
haljeta	halkeama	V	N	ma	suffix
vittu	vittuilla	N	V	illa	suffix
siittää	siitin	V	N	in	suffix
prostituoida	prostituoitu	V	N	tu	suffix
parittaa	parittaja	V	N	ja	suffix
vittu	vittumainen	N	J	mainen	suffix
vituttaa	vitutus	V	N	us	suffix
vittuilla	vittuilu	V	N	u	suffix
runkata	runkku	V	N	u	suffix
huora	huoruus	N	N	uus	suffix
loistaa	loistava	V	J	va	suffix
oma	omata	J	V	ata	suffix
huora	huorata	N	V	ta	suffix
keskikoko	keskikokoinen	N	J	inen	suffix
eine	eines	N	N	s	suffix
puoli	takapuoli	N	N	taka	prefix
panna	panos	N	N	os	suffix
panna	panettaa	N	V	ttaa	suffix
puukko	puukottaa	N	V	ttaa	suffix
Englanti	englantilainen	N	J	lainen	suffix
panos	panostaa	N	V	taa	suffix
panna	paneskella	V	V	skella	suffix
keri	kerma	N	N	ma	suffix
kerta	kerros	N	N	os	suffix
valaista	valaisin	V	N	in	suffix
homo	homotella	N	V	tella	suffix
huora	huoritella	N	V	tella	suffix
lyönti	välilyönti	N	N	väli	prefix
jakaa	jako	V	N	o	suffix
futata	futari	V	N	ri	suffix
nitoa	nide	V	N	e	suffix
vata	vadelma	N	N	lma	suffix
puola	puolukka	N	N	kka	suffix
sulaa	sulattaa	J	V	ttaa	suffix
suu	suulas	N	J	las	suffix
sanka	sanko	N	N	o	suffix
ruhtinas	ruhtinatar	N	N	tar	suffix
kuningas	kuninkaallinen	N	J	llinen	suffix
uhrata	uhrautua	V	V	utua	suffix
uni	uninen	N	J	inen	suffix
joka	jokainen	V	U	inen	suffix
hiota	hikoilla	V	V	illa	suffix
liftata	liftari	V	N	ri	suffix
Ruotsi	ruotsalainen	N	N	lainen	suffix
valta	valloittaa	N	V	oittaa	suffix
valloittaa	valloittaja	V	N	ja	suffix
valta	valtava	N	J	va	suffix
saari	saaristo	N	N	sto	suffix
saalistaa	saalistaja	V	N	ja	suffix
mennä	meno	V	N	o	suffix
vieri	vieras	N	J	as	suffix
vanki	vankila	N	N	la	suffix
uusi	uudistaa	J	V	istaa	suffix
uida	uittaa	V	V	ttaa	suffix
tieto	tiedostaa	N	V	staa	suffix
kunta	kunto	N	N	o	suffix
kantaa	kanto	N	N	o	suffix
kohta	kohti	N	U	i	suffix
kiintää	kiinni	V	R	i	suffix
kiittää	kiitos	V	U	os	suffix
ampua	ampiainen	V	N	iainen	suffix
kukka	kukkia	N	V	ia	suffix
maksaa	maksu	V	N	u	suffix
hehku	hehkua	N	V	ua	suffix
imettävä	imettäväinen	V	N	inen	suffix
pääsky	pääskynen	N	N	nen	suffix
levätä	lepo	V	N	o	suffix
impata	imppaus	V	N	us	suffix
haistaa	haistella	V	V	ella	suffix
ora	oras	N	N	as	suffix
murtaa	muru	V	N	u	suffix
terä	tere	N	N	e	suffix
kutea	kutu	V	N	u	suffix
korva	korvo	N	N	o	suffix
kolista	kolu	V	N	u	suffix
musta	mustalainen	J	N	lainen	suffix
hakea	haku	V	N	u	suffix
alkoholi	alkoholismi	N	N	ismi	suffix
auto	autoilla	N	V	illa	suffix
autoilla	autoilija	V	N	ja	suffix
lausua	lause	V	N	e	suffix
puna	pune	N	N	e	suffix
lumo	lume	N	N	e	suffix
urista	urina	V	N	na	suffix
alkaa	alku	V	N	u	suffix
astua	aste	V	N	e	suffix
soluttaa	solutus	V	N	us	suffix
siepata	sieppi	V	N	i	suffix
sulkea	sulku	V	N	u	suffix
kasvaa	kasvi	V	N	i	suffix
kasi	kastaa	U	V	taa	suffix
maa	maalainen	N	N	lainen	suffix
kostaa	kosto	V	N	o	suffix
lapa	lapio	N	N	io	suffix
lääkitä	lääke	V	N	e	suffix
rahoittaa	rahoitus	V	N	us	suffix
raha	rahoittaa	N	V	oittaa	suffix
tarkastaa	tarkastus	V	N	us	suffix
tarkka	tarkastaa	J	V	staa	suffix
sairas	sairaala	N	N	la	suffix
savu	savuttaa	N	V	ttaa	suffix
seka-	seos	N	N	os	suffix
seka-	sekoittaa	U	V	oittaa	suffix
tehdä	teko	V	N	o	suffix
diesel	biodiesel	N	N	bio	prefix
sanoa	sanoma	V	N	ma	suffix
tasa	taso	J	N	o	suffix
antaa	anto	V	N	o	suffix
sauma	saumari	N	N	ari	suffix
hai	valkohai	N	N	valko	prefix
laiska	laiskiainen	J	N	iainen	suffix
keittää	keitto	V	N	o	suffix
Palestiina	palestiinalainen	N	N	lainen	suffix
hauli	haulikko	N	N	kko	suffix
koti	kotilo	N	N	lo	suffix
lieri	liero	N	N	o	suffix
uhata	uhkailla	V	V	illa	suffix
avaruus	ulkoavaruus	N	N	ulko	prefix
suoli	umpisuoli	N	N	umpi	prefix
liima	liimata	N	V	ata	suffix
liittää	liitto	V	N	o	suffix
lisääntyä	lisääntyminen	V	N	minen	suffix
kiduttaa	kidutus	V	N	us	suffix
ihme	ihmeellinen	J	J	llinen	suffix
tehdä	tehdas	V	N	as	suffix
toimia	toiminta	V	N	nta	suffix
vesi	vesikko	N	N	kko	suffix
hapera	hapero	J	N	o	suffix
vaha	vahakas	N	N	kas	suffix
järvi	Yläjärvi	N	N	ylä	prefix
koura	kourallinen	N	N	llinen	suffix
kuulla	kuulo	N	N	o	suffix
kuuro	kuuroutua	J	V	utua	suffix
viime	viimeinen	J	J	inen	suffix
kaasu	kaasumainen	N	J	mainen	suffix
kaivaa	kaivo	V	N	o	suffix
vaka	vakio	J	N	io	suffix
yhdistää	yhdiste	V	N	e	suffix
varoittaa	varoitus	V	N	us	suffix
vara	varoittaa	N	V	oittaa	suffix
ehto	ehdoton	N	J	ton	suffix
aika	ajaton	N	J	ton	suffix
melkeä	melko	J	R	o	suffix
velkoa	velkoja	V	N	ja	suffix
vakaa	epävakaa	J	J	epä	prefix
sauna	saunoa	N	V	oa	suffix
ratsastaa	ratsastaja	V	N	ja	suffix
moottori	motoristi	N	N	isti	suffix
rumpu	rummuttaa	N	V	ttaa	suffix
seitti	seitikki	N	N	kki	suffix
mana	manata	N	V	ata	suffix
manata	manaaja	V	N	ja	suffix
kipeä	kipu	J	N	u	suffix
kasvaa	kasvu	V	N	u	suffix
kaivaa	kaivos	V	N	os	suffix
matkustaa	matkustaja	V	N	ja	suffix
nomini	yhdysnomini	N	N	yhdys	prefix
kampa	kammata	N	V	ta	suffix
kadota	kadottaa	V	V	ttaa	suffix
Ukko	ukkonen	N	N	nen	suffix
kohta	kohde	N	N	e	suffix
muhamettilainen	muhamettilaisuus	J	N	uus	suffix
puolustaa	puolustus	V	N	us	suffix
hohtaa	hohto	V	N	o	suffix
huutaa	huuto	V	N	o	suffix
pierrä	pieru	V	N	u	suffix
hurma	hurme	N	N	e	suffix
kiskoa	kisko	V	N	o	suffix
ilma	ilmaton	N	J	ton	suffix
painaa	paino	V	N	o	suffix
teos	pääteos	N	N	pää	prefix
kuva	kuvio	N	N	io	suffix
suhta	suhde	N	N	e	suffix
ostaa	ostaja	V	N	ja	suffix
ilma	ilmainen	N	J	inen	suffix
lima	limainen	V	J	inen	suffix
näkö	ulkonäkö	N	N	ulko	prefix
moi	moikka	U	U	kka	suffix
vuori	vuoristo	N	N	sto	suffix
jakaa	jakauma	V	N	uma	suffix
hiekka	hiekoittaa	N	V	oittaa	suffix
vertainen	ylivertainen	J	J	yli	prefix
parittaa	paritella	V	V	ella	suffix
aava	aavikko	J	N	ikko	suffix
appi	appela	N	N	la	suffix
taipua	taive	V	N	e	suffix
purra	puru	V	N	u	suffix
plasma	endoplasma	N	N	endo	prefix
uni	unikko	N	N	kko	suffix
lauta	laude	N	N	e	suffix
liitäntä	liitännäinen	N	N	inen	suffix
asustaa	asuste	V	N	e	suffix
kuori	kuoriainen	N	N	iainen	suffix
se	sitten	N	R	ten	suffix
savi	saves	N	N	s	suffix
jalka	jalas	N	N	s	suffix
lavastaa	lavaste	V	N	e	suffix
tasa	tase	J	N	e	suffix
ase	superase	N	N	super	prefix
viri	vire	N	N	e	suffix
kosketin	koskettimisto	N	N	sto	suffix
kaataa	kaatua	V	V	ua	suffix
tarkoittaa	tarkoitus	V	N	us	suffix
ontologia	paleontologia	N	N	paleo	prefix
joule	megajoule	N	N	mega	prefix
vuosi	-vuotias	N	J	ias	suffix
joule	kilojoule	N	N	kilo	prefix
joule	terajoule	N	N	tera	prefix
keinua	keinu	V	N	u	suffix
aste	yläaste	N	N	ylä	prefix
koulu	yläkoulu	N	N	ylä	prefix
asua	asukas	N	N	kas	suffix
lukea	luku	V	N	u	suffix
tosi	totuus	N	N	uus	suffix
tosi	epätosi	N	J	epä	prefix
makea	makeinen	J	N	inen	suffix
kulta	kultainen	N	J	inen	suffix
hopea	hopeinen	N	J	inen	suffix
yö	yöllinen	N	J	llinen	suffix
päivä	päivällinen	N	N	llinen	suffix
ilta	illallinen	N	N	llinen	suffix
Amerikka	amerikkalainen	N	N	lainen	suffix
bakteeri	arkkibakteeri	N	N	arkki	prefix
tumallinen	esitumallinen	J	N	esi	prefix
kelta	keltuainen	J	N	uainen	suffix
ruskea	ruskuainen	J	N	uainen	suffix
herkku	herkullinen	N	J	llinen	suffix
ohjata	ohjus	V	N	us	suffix
hukka	hukkua	N	V	ua	suffix
huuma	huume	N	N	e	suffix
päästää	päästäinen	V	N	inen	suffix
matka	matkia	N	V	ia	suffix
uhma	uhmakas	N	J	kas	suffix
uhma	uhmata	N	V	ata	suffix
kurja	kurjuus	J	N	uus	suffix
kutiaa	kutina	V	N	na	suffix
kutsua	kutsu	N	N	u	suffix
uni	unelma	N	N	lma	suffix
vapaa	vapauttaa	J	V	uttaa	suffix
vapaa	vapautua	J	V	utua	suffix
nurmi	nurmikko	N	N	kko	suffix
annella	antelias	V	J	ias	suffix
jo	jopa	N	R	pa	suffix
aina	ainakin	R	R	kin	suffix
tavu	tavuttaa	N	V	ttaa	suffix
varoa	varomaton	N	J	maton	suffix
voima	voimaton	N	J	ton	suffix
viha	vihainen	N	J	inen	suffix
vihainen	vihaisesti	J	R	sti	suffix
valtakunta	valtakunnallinen	N	J	llinen	suffix
vireä	viri	J	N	i	suffix
marja	marjastaa	N	V	staa	suffix
maailma	alamaailma	N	N	ala	prefix
malja	maljakko	N	N	kko	suffix
muistaa	muisto	V	N	o	suffix
purje	purjehtia	N	V	htia	suffix
pudota	pudottaa	V	V	ttaa	suffix
pudota	putous	V	N	us	suffix
laskettaa	lasketella	V	V	ella	suffix
olla	olento	N	N	nto	suffix
maa	maasto	N	N	sto	suffix
kirja	kirjasto	N	N	sto	suffix
verkko	verkosto	N	N	sto	suffix
kasvi	kasvisto	N	N	sto	suffix
etymologia	etymologinen	N	J	inen	suffix
haava	haavoittaa	N	V	oittaa	suffix
haavoittaa	haavoittua	V	V	ua	suffix
Romania	romanialainen	N	N	lainen	suffix
Ukraina	ukrainalainen	N	J	lainen	suffix
Kenia	kenialainen	N	N	lainen	suffix
sfääri	stratosfääri	N	N	strato	prefix
sfääri	mesosfääri	N	N	meso	prefix
sfääri	troposfääri	N	N	tropo	prefix
sfääri	eksosfääri	N	N	ekso	prefix
sfääri	ionosfääri	N	N	iono	prefix
sfääri	astenosfääri	N	N	asteno	prefix
sfääri	litosfääri	N	N	lito	prefix
sfääri	magnetosfääri	N	N	magneto	prefix
sfääri	heliosfääri	N	N	helio	prefix
sfääri	kromosfääri	N	N	kromo	prefix
sfääri	fotosfääri	N	N	foto	prefix
evästää	eväste	V	N	e	suffix
liitää	liito	V	N	o	suffix
ministeri	pääministeri	N	N	pää	prefix
ministeri	sisäministeri	N	N	sisä	prefix
tuntea	tuntematon	V	J	maton	suffix
sokeri	sokeriton	N	J	ton	suffix
Israel	israelilainen	N	J	lainen	suffix
Italia	italialainen	N	N	lainen	suffix
Syyria	syyrialainen	N	J	lainen	suffix
Viro	virolainen	N	N	lainen	suffix
Kreikka	kreikkalainen	N	J	lainen	suffix
Turkki	turkkilainen	N	J	lainen	suffix
sama	samanlainen	N	J	lainen	suffix
kemia	kemiallinen	N	J	llinen	suffix
kuuma	kuume	J	N	e	suffix
räjähtää	räjähde	V	N	e	suffix
rinta	rinne	N	N	e	suffix
perse	perso	N	J	o	suffix
kihlata	kihlautua	V	V	utua	suffix
ominainen	ominaisuus	J	N	uus	suffix
protoni	antiprotoni	N	N	anti	prefix
neutroni	antineutroni	N	N	anti	prefix
aine	antiaine	N	N	anti	prefix
suitsu	suitsuke	N	N	ke	suffix
pommittaja	häivepommittaja	N	N	häive	prefix
karva	karvainen	N	J	inen	suffix
putki	kaukoputki	N	N	kauko	prefix
metsästys	salametsästys	N	N	sala	prefix
poliisi	salapoliisi	N	N	sala	prefix
kääpiö	alikääpiö	N	N	ali	prefix
ruoka	jälkiruoka	N	N	jälki	prefix
keski-	keskusta	U	N	usta	suffix
opiskella	opiskelija	V	N	ja	suffix
optimoida	optimointi	V	N	nti	suffix
mies	miehuus	N	N	uus	suffix
prosessori	mikroprosessori	N	N	mikro	prefix
aalto	mikroaalto	N	N	mikro	prefix
tarve	tarpeeton	N	J	ton	suffix
tatuoida	tatuointi	V	N	nti	suffix
kuu	tekokuu	N	N	teko	prefix
varas	varastaa	N	V	taa	suffix
maistaa	maistua	V	V	ua	suffix
muna	munata	N	V	ta	suffix
pyyhkiä	pyyhe	V	N	e	suffix
pyörtää	pyörre	V	N	e	suffix
rikka	rikki	N	N	i	suffix
runo	runous	N	N	us	suffix
ruoste	ruosteinen	N	J	inen	suffix
ikuinen	ikuisuus	J	N	uus	suffix
jakso	pääjakso	N	N	pää	prefix
melu	meluisa	N	J	isa	suffix
kalma	kalmo	N	N	o	suffix
haju	hajuton	N	J	ton	suffix
harhaoppi	harhaoppinen	N	J	inen	suffix
kierto	kiertolainen	N	N	lainen	suffix
lumi	lumikko	N	N	kko	suffix
rinta	vastarinta	N	N	vasta	prefix
liikkua	liike	V	N	e	suffix
planeetta	pikkuplaneetta	N	N	pikku	prefix
velho	velhotar	N	N	tar	suffix
kylmä	kylmästi	J	R	sti	suffix
harva	harvinainen	J	J	nainen	suffix
julki	julkinen	R	J	inen	suffix
hautoa	hautomo	V	N	mo	suffix
lapsi	lapsuus	N	N	uus	suffix
loitsia	loitsu	V	N	u	suffix
hyvä	hyvästi	J	U	sti	suffix
vaihtaa	vaihto	V	N	o	suffix
asia	asiakas	N	N	kas	suffix
avata	avain	V	N	in	suffix
seuraava	seuraavasti	J	R	sti	suffix
maisema	maisemoida	N	V	oida	suffix
makea	makeahko	J	J	hko	suffix
makea	makeus	J	N	us	suffix
taipua	taivuttaa	V	V	ttaa	suffix
vesa	vesuri	N	N	uri	suffix
ruuvi	ruuvata	N	V	ata	suffix
pultti	pultata	N	V	ata	suffix
naula	naulata	N	V	ata	suffix
upota	upottaa	V	V	ttaa	suffix
lukko	lukita	N	V	ita	suffix
biologia	astrobiologia	N	N	astro	prefix
uuttaa	uute	V	N	e	suffix
majesteetti	majesteettinen	N	J	inen	suffix
pimentää	pimento	V	N	o	suffix
kari	karikko	N	N	ikko	suffix
kari	kariutua	N	V	utua	suffix
kenno	kennosto	N	N	sto	suffix
perin	takaperin	R	R	taka	prefix
taantumus	taantumuksellinen	N	J	llinen	suffix
takapaju	takapajuinen	N	J	inen	suffix
kehittynyt	alikehittynyt	J	J	ali	prefix
tutkia	tutkimus	N	N	mus	suffix
selvittää	selvittäminen	V	N	minen	suffix
lukea	luento	V	N	nto	suffix
ilmoittaa	ilmoittautua	V	V	utua	suffix
ilma	ilmoittaa	N	V	oittaa	suffix
ilmoittaa	ilmoitus	V	N	us	suffix
viha	vihollinen	N	N	llinen	suffix
vastustaa	vastustaja	V	N	ja	suffix
taju	tajuta	N	V	ta	suffix
