boxen	Boxer	N	N	er	suffix
browse	Browser	V	N	er	suffix
fundamental	Fundamentalist	J	N	ist	suffix
gaffen	Gaffer	V	N	er	suffix
lasten	Laster	N	N	er	suffix
massieren	Masseur	V	N	eur	suffix
pennen	Penner	V	N	er	suffix
pissen	Pisser	V	N	er	suffix
reiten	Ritter	N	N	er	suffix
scannen	Scanner	V	N	er	suffix
schleppen	Schlepper	N	N	er	suffix
singen	Singer	N	N	er	suffix
spannen	Spanner	N	N	er	suffix
spinnen	Spinner	N	N	er	suffix
walken	Walker	N	N	er	suffix
wandern	Wanderer	N	N	er	suffix
süß	Süße	J	N	e	suffix
fliehen	entfliehen	V	V	ent	prefix
schneiden	Schneider	N	N	er	suffix
hauen	Hauer	N	N	er	suffix
stoßen	zustoßen	V	V	zu	prefix
stoßen	anstoßen	V	V	an	prefix
stoßen	verstoßen	V	V	ver	prefix
stoßen	abstoßen	V	V	ab	prefix
geschlechtlich	ungeschlechtlich	J	J	un	prefix
stoßen	vorstoßen	V	V	vor	prefix
sauer	Säure	J	N	e	suffix
schreiben	abschreiben	V	V	ab	prefix
schreiben	anschreiben	V	V	an	prefix
schreiben	verschreiben	V	V	ver	prefix
schreiben	unterschreiben	V	V	unter	prefix
schnullen	Schnuller	V	N	er	suffix
fahren	Fahrer	V	N	er	suffix
bauen	Bauer	N	N	er	suffix
laufen	umlaufen	V	V	um	prefix
laufen	zerlaufen	V	V	zer	prefix
schließen	schließlich	N	R	lich	suffix
scheißen	bescheißen	V	V	be	prefix
lassen	ablassen	V	V	ab	prefix
handeln	Handlung	N	N	ung	suffix
handeln	behandeln	V	V	be	prefix
behandeln	Behandlung	N	N	ung	suffix
ändern	abändern	V	V	ab	prefix
danken	abdanken	V	V	ab	prefix
abdanken	Abdankung	N	N	ung	suffix
fahren	abfahren	V	V	ab	prefix
lassen	loslassen	V	V	los	prefix
lassen	verlassen	V	V	ver	prefix
lassen	einlassen	V	V	ein	prefix
lassen	auslassen	V	V	aus	prefix
lassen	belassen	V	V	be	prefix
rühren	berühren	V	V	be	prefix
kommen	bekommen	V	V	be	prefix
fangen	anfangen	V	V	an	prefix
machen	aufmachen	V	V	auf	prefix
wohl	obwohl	U	U	ob	prefix
aufklären	Aufklärung	V	N	ung	suffix
fernsehen	Fernseher	V	N	er	suffix
fallen	gefallen	V	V	ge	prefix
kitzeln	Kitzler	N	N	er	suffix
bringen	verbringen	V	V	ver	prefix
stellen	bestellen	V	V	be	prefix
richten	unterrichten	V	V	unter	prefix
richten	Unterricht	N	N	unter	prefix
lassen	nachlassen	V	V	nach	prefix
kürzen	abkürzen	V	V	ab	prefix
kurz	Kürzel	J	N	el	suffix
führen	entführen	V	V	ent	prefix
entführen	Entführung	V	N	ung	suffix
entführen	Entführer	V	N	er	suffix
durchschnittlich	überdurchschnittlich	J	J	über	prefix
zählen	erzählen	V	V	er	prefix
tragen	übertragen	V	V	über	prefix
decken	abdecken	V	V	ab	prefix
halten	verhalten	J	J	ver	prefix
meiden	vermeiden	V	V	ver	prefix
rot	infrarot	J	J	infra	prefix
sagen	entsagen	V	V	ent	prefix
gern	ungern	R	R	un	prefix
vermitteln	Vermittlung	N	N	ung	suffix
mager	abmagern	V	V	ab	prefix
geschwind	Geschwindigkeit	J	N	igkeit	suffix
hoch	Höhe	N	N	e	suffix
schwach	Schwäche	J	N	e	suffix
schwach	schwächlich	J	J	lich	suffix
lateral	bilateral	J	J	bi	prefix
lutschen	Lutscher	V	N	er	suffix
drucken	Drucker	N	N	er	suffix
schleudern	verschleudern	V	V	ver	prefix
tauchen	Taucher	N	N	er	suffix
verwüsten	Verwüstung	N	N	ung	suffix
wühlen	aufwühlen	V	V	auf	prefix
rauchen	Raucher	N	N	er	suffix
räuchern	ausräuchern	V	V	aus	prefix
frech	Frechheit	J	N	heit	suffix
halb	halbieren	J	V	ieren	suffix
halb	Hälfte	J	N	te	suffix
vier	vierzig	N	N	zig	suffix
wandern	Wanderung	N	N	ung	suffix
tragen	Träger	N	N	er	suffix
geringschätzen	Geringschätzung	V	N	ung	suffix
strahlen	bestrahlen	V	V	be	prefix
strahlen	Strahlung	N	N	ung	suffix
strahlen	verstrahlen	V	V	ver	prefix
würgen	Würger	N	N	er	suffix
töten	abtöten	V	V	ab	prefix
drosseln	erdrosseln	V	V	er	prefix
würgen	erwürgen	V	V	er	prefix
parallel	antiparallel	J	J	anti	prefix
viral	antiviral	J	J	anti	prefix
stürmen	Stürmer	V	N	er	suffix
roh	Rohling	J	N	ling	suffix
offenbaren	Offenbarung	V	N	ung	suffix
ein	einmal	R	R	mal	suffix
brechen	verbrechen	V	V	ver	prefix
anschauen	Anschauung	N	N	ung	suffix
leer	Leere	N	N	e	suffix
autotroph	chemoautotroph	J	J	chemo	prefix
bessern	verbessern	V	V	ver	prefix
solar	extrasolar	J	J	extra	prefix
erstaunen	erstaunlich	N	J	lich	suffix
abändern	Abänderung	N	N	ung	suffix
biegen	abbiegen	V	V	ab	prefix
bilden	abbilden	V	V	ab	prefix
abbilden	Abbildung	N	N	ung	suffix
binden	abbinden	V	V	ab	prefix
blättern	abblättern	V	V	ab	prefix
blenden	abblenden	V	V	ab	prefix
fräsen	abfräsen	V	V	ab	prefix
fließen	abfließen	V	V	ab	prefix
fliegen	abfliegen	V	V	ab	prefix
gelegen	Gelegenheit	N	N	heit	suffix
arbeiten	Arbeiter	N	N	er	suffix
bekannt	unbekannt	J	J	un	prefix
all	alles	N	U	esalles	suffix
dienen	verdienen	V	V	ver	prefix
gemütlich	Gemütlichkeit	J	N	keit	suffix
wecken	Wecker	V	N	er	suffix
achte	achten	V	N	en	suffix
ziehen	durchziehen	V	V	durch	prefix
leihen	verleihen	V	V	ver	prefix
ob	beobachten	V	V	be	prefix
überraschen	Überraschung	V	N	ung	suffix
fügen	hinzufügen	V	V	hinzu	prefix
nießen	genießen	V	V	ge	prefix
brauchen	gebrauchen	V	V	ge	prefix
gehen	umgehen	V	V	um	prefix
backen	Bäcker	N	N	er	suffix
gleich	zugleich	R	R	zu	prefix
regieren	Regierung	V	N	ung	suffix
richten	errichten	V	V	er	prefix
bieten	verbieten	V	V	ver	prefix
folgen	verfolgen	V	V	ver	prefix
fesseln	entfesseln	V	V	ent	prefix
treiben	betreiben	V	V	be	prefix
weisen	erweisen	V	V	er	prefix
weisen	verweisen	V	V	ver	prefix
weisen	einweisen	V	V	ein	prefix
weisen	ausweisen	V	V	aus	prefix
klären	erklären	V	V	er	prefix
erkennen	anerkennen	V	V	an	prefix
halb	oberhalb	U	U	ober	prefix
halb	unterhalb	U	U	unter	prefix
rechnen	Rechnung	N	N	ung	suffix
frisieren	Friseur	V	N	eur	suffix
dichten	Dichtung	N	N	ung	suffix
mögen	möglich	V	J	lich	suffix
gehen	hinausgehen	V	V	hinaus	prefix
gehen	hineingehen	V	V	hinein	prefix
queren	überqueren	V	V	über	prefix
richten	Richtung	V	N	ung	suffix
ziehen	anziehen	V	V	an	prefix
treffen	übertreffen	V	V	über	prefix
ziemen	ziemlich	N	R	lich	suffix
lösen	auflösen	V	V	auf	prefix
leiten	Leitung	V	N	ung	suffix
groß	Größe	N	N	e	suffix
nass	Nässe	J	N	e	suffix
breit	Breite	J	N	e	suffix
braun	Bräune	N	N	e	suffix
dienen	Diener	V	N	er	suffix
flach	Fläche	J	N	e	suffix
flau	Flaute	J	N	te	suffix
sprechen	Gespräch	N	N	ge	prefix
hart	Härte	J	N	e	suffix
heben	Hebel	V	N	el	suffix
henken	Henker	V	N	er	suffix
hohl	Höhle	J	N	e	suffix
jagen	Jäger	V	N	er	suffix
kalt	Kälte	J	N	e	suffix
kaufen	Käufer	V	N	er	suffix
bloß	Blöße	J	N	e	suffix
kennen	erkennen	V	V	er	prefix
ändern	verändern	V	V	ver	prefix
lang	Länge	N	N	e	suffix
weit	Weite	J	N	e	suffix
nah	Nähe	J	N	e	suffix
raten	Rätsel	N	N	sel	suffix
siech	Seuche	J	N	e	suffix
stark	Stärke	J	N	e	suffix
teilen	erteilen	V	V	er	prefix
warm	Wärme	J	N	e	suffix
weich	Weiche	J	N	e	suffix
werben	Werbung	N	N	ung	suffix
wohnen	Wohnung	N	N	ung	suffix
voll	Fülle	J	N	e	suffix
löschen	erlöschen	V	V	er	prefix
gut	Güte	N	N	e	suffix
kurz	Kürze	J	N	e	suffix
tief	Tiefe	N	N	e	suffix
scharf	Schärfe	J	N	e	suffix
kühl	Kühle	J	N	e	suffix
still	Stille	J	N	e	suffix
schwer	Schwere	J	N	e	suffix
dick	Dicke	J	N	e	suffix
froh	freuen	J	V	en	suffix
zwei	zweifach	N	J	fach	suffix
splittern	zersplittern	V	V	zer	prefix
bieten	anbieten	V	V	an	prefix
nieder	niedrig	J	J	ig	suffix
brechen	erbrechen	V	V	er	prefix
arbeiten	bearbeiten	V	V	be	prefix
holen	abholen	V	V	ab	prefix
sammeln	Sammlung	N	N	ung	suffix
großzügig	Großzügigkeit	J	N	keit	suffix
gemein	Gemeinde	J	N	de	suffix
gemein	Gemeinschaft	J	N	schaft	suffix
setzen	durchsetzen	V	V	durch	prefix
starr	erstarren	V	V	er	prefix
rechnen	Rechner	N	N	er	suffix
melden	abmelden	V	V	ab	prefix
schön	Schönheit	J	N	heit	suffix
allgemein	Allgemeinheit	J	N	heit	suffix
möglich	Möglichkeit	J	N	keit	suffix
erlösen	Erlösung	N	N	ung	suffix
schneiden	abschneiden	V	V	ab	prefix
fassen	anfassen	V	V	an	prefix
abhängen	abhängig	N	J	ig	suffix
zwingen	bezwingen	V	V	be	prefix
lachen	auslachen	V	V	aus	prefix
schlüpfen	Schlüpfer	N	N	er	suffix
verwundbar	Verwundbarkeit	J	N	keit	suffix
wunden	verwunden	V	V	ver	prefix
frisch	Frische	J	N	e	suffix
wecken	erwecken	V	V	er	prefix
springen	Springer	V	N	er	suffix
laufen	Läufer	N	N	er	suffix
vergleichen	vergleichbar	N	J	bar	suffix
spezifisch	Spezifität	J	N	ität	suffix
zünden	Zündung	V	N	ung	suffix
hängen	Vorhang	N	N	vor	prefix
durchlässig	undurchlässig	J	J	un	prefix
süß	Süßigkeit	J	N	igkeit	suffix
abfertigen	Abfertigung	N	N	ung	suffix
sexuell	heterosexuell	J	J	hetero	prefix
wickeln	Entwicklung	N	N	ent	prefix
schwarz	Schwärze	N	N	e	suffix
zusammenfassen	Zusammenfassung	V	N	ung	suffix
funktion	funktionell	N	J	ell	suffix
benutzen	Benutzer	N	N	er	suffix
benutzen	Benutzung	N	N	ung	suffix
leisten	Leistung	N	N	ung	suffix
kacken	abkacken	V	V	ab	prefix
denken	bedenken	V	V	be	prefix
betonen	Betonung	V	N	ung	suffix
kennen	verkennen	V	V	ver	prefix
scheinen	erscheinen	V	V	er	prefix
entstehen	Entstehung	V	N	ung	suffix
wickeln	entwickeln	V	V	ent	prefix
aktiv	aktivieren	N	V	ieren	suffix
aktivieren	deaktivieren	V	V	de	prefix
gleichschalten	Gleichschaltung	V	N	ung	suffix
kommutativ	antikommutativ	J	J	anti	prefix
prüfen	Prüfung	V	N	ung	suffix
treffen	betreffen	V	V	be	prefix
richten	verrichten	V	V	ver	prefix
denken	gedenken	V	V	ge	prefix
greifen	greifbar	N	J	bar	suffix
national	Nationalität	J	N	ität	suffix
kennen	erkende	V	V	er	prefix
stören	Störung	N	N	ung	suffix
zählen	Zähler	N	N	er	suffix
spiegeln	Spiegelei	N	N	ei	suffix
überwachen	Überwachung	V	N	ung	suffix
schießen	Schießerei	V	N	erei	suffix
verteidigen	Verteidigung	N	N	ung	suffix
rot	rötlich	N	J	lich	suffix
kehren	zurückkehren	V	V	zurück	prefix
handeln	misshandeln	V	V	miss	prefix
versammeln	Versammlung	N	N	ung	suffix
lachen	lachhaft	N	J	haft	suffix
schwul	Schwuler	J	N	er	suffix
einbrechen	Einbrecher	V	N	er	suffix
sägen	absägen	V	V	ab	prefix
empfindlich	unempfindlich	J	J	un	prefix
lästig	belästigen	V	V	be	prefix
fahrlässig	Fahrlässigkeit	J	N	keit	suffix
bedeuten	bedeutsam	N	J	sam	suffix
widerlegen	Widerlegung	N	N	ung	suffix
zünden	anzünden	V	V	an	prefix
fachen	entfachen	V	V	ent	prefix
fälschen	Fälschung	V	N	ung	suffix
einmal	einmalig	R	J	ig	suffix
wachsam	Wachsamkeit	J	N	keit	suffix
ahnen	Ahnung	N	N	ung	suffix
verachten	verachtenswert	N	J	wert	suffix
empfangen	Empfänger	V	N	er	suffix
flüssig	überflüssig	J	J	über	prefix
rollen	Roller	N	N	er	suffix
verletzt	unverletzt	J	J	un	prefix
geben	ergeben	J	J	er	prefix
fangen	empfangen	V	V	emp	prefix
ausdrücken	ausdrücklich	N	J	lich	suffix
heimlich	unheimlich	J	J	un	prefix
furzen	futz	V	V	herum	prefix
knien	niederknien	V	V	nieder	prefix
beharrlich	Beharrlichkeit	J	N	keit	suffix
harren	beharren	V	V	be	prefix
trennen	abtrennen	V	V	ab	prefix
schlachten	Schlachtung	N	N	ung	suffix
vergewaltigen	Vergewaltigung	N	N	ung	suffix
vermuten	Vermutung	N	N	ung	suffix
dienen	bedienen	V	V	be	prefix
tauen	auftauen	V	V	auf	prefix
bewegen	Bewegung	N	N	ung	suffix
geraten	nachgeraten	V	V	nach	prefix
drehen	umdrehen	V	V	um	prefix
sehen	aussehen	V	V	aus	prefix
binden	verbinden	V	V	ver	prefix
fehlbar	unfehlbar	J	J	un	prefix
grenzen	begrenzen	V	V	be	prefix
fühlen	fühlbar	N	J	bar	suffix
zehren	verzehren	V	V	ver	prefix
mögen	vermögen	V	V	ver	prefix
rüsten	Rüstung	V	N	ung	suffix
einstellen	Einstellung	V	N	ung	suffix
rotten	ausrotten	V	V	aus	prefix
löschen	auslöschen	V	V	aus	prefix
morgen	übermorgen	R	R	über	prefix
richten	berichten	V	V	be	prefix
ständig	vollständig	J	J	voll	prefix
lieb	lieblich	J	J	lich	suffix
lieben	liebenswürdig	N	J	würdig	suffix
gefangen	Gefangenschaft	J	N	schaft	suffix
mächtig	allmächtig	J	J	all	prefix
brechen	unterbrechen	V	V	unter	prefix
stopfen	verstopfen	V	V	ver	prefix
warnen	Warnung	N	N	ung	suffix
lösen	löslich	V	J	lich	suffix
wecken	aufwecken	V	V	auf	prefix
wachen	aufwachen	V	V	auf	prefix
bedeuten	Bedeutung	N	N	ung	suffix
häufen	häufig	N	J	ig	suffix
bevölkern	Bevölkerung	N	N	ung	suffix
impfen	Impfung	V	N	ung	suffix
treiben	Treiber	N	N	er	suffix
reparieren	reparierbar	N	J	bar	suffix
hüten	behüten	V	V	be	prefix
schützen	beschützen	V	V	be	prefix
sperren	einsperren	V	V	ein	prefix
sperren	aufsperren	V	V	auf	prefix
vermuten	vermutlich	N	J	lich	suffix
auszeichnen	Auszeichnung	V	N	ung	suffix
geheim	Geheimnis	J	N	nis	suffix
verwalten	Verwaltung	N	N	ung	suffix
vernünftig	unvernünftig	J	J	un	prefix
klug	Klugheit	J	N	heit	suffix
täuschen	hinwegtäuschen	V	V	hinweg	prefix
täuschen	Täuschung	V	N	ung	suffix
behindern	Behinderung	N	N	ung	suffix
fähig	Fähigkeit	J	N	keit	suffix
eigen	Eigentum	J	N	tum	suffix
terrestrisch	extraterrestrisch	J	J	extra	prefix
rüsten	aufrüsten	V	V	auf	prefix
hehlen	Hehler	V	N	er	suffix
grüßen	begrüßen	V	V	be	prefix
fragen	fragwürdig	N	J	würdig	suffix
stellen	Stellung	N	N	ung	suffix
beschneiden	Beschneidung	V	N	ung	suffix
schneiden	beschneiden	V	V	be	prefix
wahr	Wahrheit	J	N	heit	suffix
sprechen	versprechen	V	V	ver	prefix
wahrscheinlich	Wahrscheinlichkeit	J	N	keit	suffix
fluchen	verfluchen	V	V	ver	prefix
siegen	Sieger	N	N	er	suffix
gewinnen	Gewinner	N	N	er	suffix
verlieren	Verlierer	N	N	er	suffix
einwandern	Einwanderung	N	N	ung	suffix
auswandern	Auswanderung	N	N	ung	suffix
wandern	einwandern	V	V	ein	prefix
wandern	auswandern	V	V	aus	prefix
wandern	zuwandern	V	V	zu	prefix
einwandern	Einwanderer	N	N	er	suffix
ziehen	umziehen	V	V	um	prefix
grauen	grausam	N	J	sam	suffix
schweinen	Schweinerei	N	N	erei	suffix
froh	fröhlich	J	J	lich	suffix
modisch	neumodisch	J	J	neu	prefix
sehen	sehenswert	N	J	wert	suffix
sehen	sehenswürdig	N	J	würdig	suffix
sehenswürdig	Sehenswürdigkeit	J	N	keit	suffix
alt	uralt	J	J	ur	prefix
röten	erröten	V	V	er	prefix
setzen	besetzen	V	V	be	prefix
kommen	ankommen	V	V	an	prefix
treffen	eintreffen	V	V	ein	prefix
unterdrücken	Unterdrückung	N	N	ung	suffix
stehen	gestehen	V	V	ge	prefix
schädigen	beschädigen	V	V	be	prefix
schlachten	abschlachten	V	V	ab	prefix
fettleibig	Fettleibigkeit	J	N	keit	suffix
benachrichtigen	Benachrichtigung	V	N	ung	suffix
haben	vorhaben	V	V	vor	prefix
tätowieren	Tätowierung	N	N	ung	suffix
alphabetisieren	Alphabetisierung	V	N	ung	suffix
okkult	Okkultismus	J	N	ismus	suffix
nehmen	annehmen	V	V	an	prefix
stürzen	einstürzen	V	V	ein	prefix
dunkel	Dunkelheit	N	N	heit	suffix
finster	Finsternis	J	N	nis	suffix
nehmen	einnehmen	V	V	ein	prefix
sagen	vorhersagen	V	V	vorher	prefix
notwendig	Notwendigkeit	J	N	keit	suffix
schlingen	verschlingen	V	V	ver	prefix
legen	überlegen	J	J	über	prefix
faul	Faulheit	J	N	heit	suffix
geil	Geilheit	J	N	heit	suffix
vergangen	Vergangenheit	V	N	heit	suffix
programmieren	Programmierer	N	N	er	suffix
abschieben	Abschiebung	N	N	ung	suffix
erben	Erbschaft	N	N	schaft	suffix
raschen	überraschen	V	V	über	prefix
verkaufen	Verkäufer	N	N	er	suffix
tanzen	Tänzer	N	N	er	suffix
komponieren	Komponist	V	N	ist	suffix
schwanger	Schwangerschaft	J	N	schaft	suffix
schonen	Schoner	N	N	er	suffix
ziehen	aufziehen	V	V	auf	prefix
glücklich	überglücklich	J	J	über	prefix
eins	Einheit	N	N	heit	suffix
siedeln	Siedler	V	N	er	suffix
siedeln	Siedlung	V	N	ung	suffix
wichsen	Wichser	N	N	er	suffix
schrecken	erschrecken	V	V	er	prefix
gültig	ungültig	J	J	un	prefix
verkabeln	Verkabelung	N	N	ung	suffix
entwürdigen	Entwürdigung	V	N	ung	suffix
genesen	Genesung	V	N	ung	suffix
erholen	Erholung	V	N	ung	suffix
spannen	entspannen	V	V	ent	prefix
absichtlich	unabsichtlich	J	J	un	prefix
sprechen	entsprechen	V	V	ent	prefix
sicher	Sicherheit	J	N	heit	suffix
sicher	unsicher	J	J	un	prefix
gewiss	ungewiss	J	J	un	prefix
gewiss	Gewissheit	J	N	heit	suffix
tanzen	tanzbar	N	J	bar	suffix
annullieren	Annullierung	N	N	ung	suffix
mutig	entmutigen	V	V	ent	prefix
ausdehnen	Ausdehnung	V	N	ung	suffix
dehnen	ausdehnen	V	V	aus	prefix
untersuchen	Untersuchung	V	N	ung	suffix
suchen	untersuchen	V	V	unter	prefix
fragen	befragen	V	V	be	prefix
original	Originalität	N	N	ität	suffix
greifen	angreifen	V	V	an	prefix
teilen	verteilen	V	V	ver	prefix
liefern	ausliefern	V	V	aus	prefix
ausliefern	Auslieferung	V	N	ung	suffix
domestizieren	Domestizierung	V	N	ung	suffix
bedrohen	bedrohlich	N	J	lich	suffix
zeigen	anzeigen	V	V	an	prefix
bergen	verbergen	V	V	ver	prefix
erheben	Erhebung	V	N	ung	suffix
minder	minderwertig	J	J	wertig	suffix
schlagen	zuschlagen	V	V	zu	prefix
gemein	gemeinsam	J	J	sam	suffix
mutmaßen	mutmaßlich	V	J	lich	suffix
betrügen	Betrüger	N	N	er	suffix
trügen	betrügen	V	V	be	prefix
schwindeln	beschwindeln	V	V	be	prefix
schwindeln	Schwindler	V	N	er	suffix
setzen	versetzen	V	V	ver	prefix
fördern	befördern	V	V	be	prefix
passend	zusammenpassend	J	J	zusammen	prefix
ziehen	ausziehen	V	V	aus	prefix
üben	Übung	V	N	ung	suffix
üben	ausüben	V	V	aus	prefix
interessant	uninteressant	J	J	un	prefix
sitzen	besitzen	V	V	be	prefix
verlassen	verlässlich	N	J	lich	suffix
zuverlässig	unzuverlässig	J	J	un	prefix
schieben	aufschieben	V	V	auf	prefix
füllen	erfüllen	V	V	er	prefix
verschwören	Verschwörung	N	N	ung	suffix
globalisieren	Globalisierung	V	N	ung	suffix
bestatten	Bestatter	V	N	er	suffix
besuchen	Besucher	N	N	er	suffix
anbeten	Anbetung	N	N	ung	suffix
beten	anbeten	V	V	an	prefix
ausländerfeindlich	Ausländerfeindlichkeit	J	N	keit	suffix
fremdenfeindlich	Fremdenfeindlichkeit	J	N	keit	suffix
erfrischen	Erfrischung	V	N	ung	suffix
springen	aufspringen	V	V	auf	prefix
abschaffen	Abschaffung	N	N	ung	suffix
heilen	Heilung	V	N	ung	suffix
verschlüsseln	Verschlüsselung	N	N	ung	suffix
beerdigen	Beerdigung	N	N	ung	suffix
hoffen	Hoffnung	V	N	ung	suffix
wackeln	wackelig	N	J	ig	suffix
genießen	genießbar	V	J	bar	suffix
beziehen	Beziehung	V	N	ung	suffix
bezeichnen	Bezeichnung	N	N	ung	suffix
nennen	benennen	V	V	be	prefix
entfernen	Entfernung	N	N	ung	suffix
konvertieren	Konvertierung	V	N	ung	suffix
wirken	mitwirken	V	V	mit	prefix
teilnehmen	Teilnehmer	V	N	er	suffix
fühlen	mitfühlen	V	V	mit	prefix
verzweigen	Verzweigung	N	N	ung	suffix
bedingen	Bedingung	N	N	ung	suffix
formatieren	Formatierung	V	N	ung	suffix
differenzieren	Differenzierung	V	N	ung	suffix
wert	wertfrei	N	J	frei	suffix
erfahren	Erfahrung	J	N	ung	suffix
fahren	erfahren	J	J	er	prefix
bauschen	aufbauschen	V	V	auf	prefix
bewegen	beweglich	N	J	lich	suffix
setzen	ersetzen	V	V	er	prefix
versklaven	Versklavung	N	N	ung	suffix
schlagen	Schläger	V	N	er	suffix
gleichen	ausgleichen	V	V	aus	prefix
täuschen	enttäuschen	V	V	ent	prefix
enttäuschen	Enttäuschung	V	N	ung	suffix
berechnen	Berechnung	V	N	ung	suffix
rechnen	berechnen	V	V	be	prefix
verbrauchen	Verbraucher	N	N	er	suffix
scheiden	unterscheiden	V	V	unter	prefix
parteiisch	unparteiisch	J	J	un	prefix
zocken	abzocken	V	V	ab	prefix
hängen	aufhängen	V	V	auf	prefix
legen	auflegen	V	V	auf	prefix
bemühen	Bemühung	N	N	ung	suffix
zerbrechen	zerbrechlich	N	J	lich	suffix
brechen	zerbrechen	V	V	zer	prefix
machbar	Machbarkeit	J	N	keit	suffix
durchführbar	Durchführbarkeit	J	N	keit	suffix
durchführen	durchführbar	V	J	bar	suffix
machen	machbar	V	J	bar	suffix
taxieren	Taxierung	V	N	ung	suffix
salzen	versalzen	V	V	ver	prefix
glasieren	Glasur	V	N	ur	suffix
zahlen	Zahlung	N	N	ung	suffix
zahlen	bezahlen	V	V	be	prefix
werfen	unterwerfen	V	V	unter	prefix
unterwürfig	Unterwürfigkeit	J	N	keit	suffix
leiten	anleiten	V	V	an	prefix
schwören	verschwören	V	V	ver	prefix
bringen	anbringen	V	V	an	prefix
moralisch	unmoralisch	J	J	un	prefix
gerecht	Gerechtigkeit	J	N	igkeit	suffix
eingeben	Eingebung	V	N	ung	suffix
gleich	Gleichung	J	N	ung	suffix
ändern	Änderung	N	N	ung	suffix
sichtbar	unsichtbar	J	J	un	prefix
möglich	unmöglich	J	J	un	prefix
desertieren	Desertation	V	N	ation	suffix
überschwemmen	Überschwemmung	V	N	ung	suffix
hoffen	hoffentlich	V	R	lich	suffix
raufen	Rauferei	V	N	erei	suffix
minder	Minderheit	J	N	heit	suffix
mehr	Mehrheit	N	N	heit	suffix
erwarten	Erwartung	V	N	ung	suffix
warten	erwarten	V	V	er	prefix
sterblich	Sterblichkeit	J	N	keit	suffix
liefern	Lieferant	V	N	ant	suffix
erinnern	Erinnerung	V	N	ung	suffix
verändern	Veränderung	N	N	ung	suffix
reiben	Reibung	N	N	ung	suffix
führen	einführen	V	V	ein	prefix
stellen	vorstellen	V	V	vor	prefix
heulen	Heuler	N	N	er	suffix
mäßig	übermäßig	J	J	über	prefix
strukturieren	umstrukturieren	V	V	um	prefix
raten	verraten	V	V	ver	prefix
modern	Modernismus	V	N	ismus	suffix
absolut	Absolutismus	J	N	ismus	suffix
heben	abheben	V	V	ab	prefix
persönlich	Persönlichkeit	J	N	keit	suffix
personifizieren	Personifizierung	V	N	ung	suffix
anleiten	Anleitung	N	N	ung	suffix
fackeln	abfackeln	V	V	ab	prefix
genehmigen	Genehmigung	V	N	ung	suffix
lassen	zulassen	V	V	zu	prefix
sexy	unsexy	J	J	un	prefix
arbeiten	zusammenarbeiten	V	V	zusammen	prefix
zufrieden	Zufriedenheit	J	N	heit	suffix
befriedigen	Befriedigung	N	N	ung	suffix
